session	sujet	numero	xc_real	xc	trial	stimuli	keyword	accuracy	rt_trial	conf	rt_conf	accuracy_pred	pred	rt_pred	lottery1	lottery2	gain	elicit	gain_pred	elicit_pred	payment_conf	payment_pred	payment_final
3	38	7	5	5	63	1	1	0	1.61081821954867	1	0.268225218222142	NaN	NaN	NaN	67	67	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	64	1	2	1	1.4427892720043	1	0.290695654312003	NaN	NaN	NaN	82	49	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	65	1	2	1	2.9996608180456	1	0.81611778363731	1	0.9	1.92473707350837	42	64	1	1	1	1	104	24	17.8
3	38	7	5	5	66	1	2	1	1.60848331145571	1	1.19341833064937	NaN	NaN	NaN	97	100	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	67	1	2	1	2.10288286917348	1	0.0516066045111074	NaN	NaN	NaN	79	87	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	68	0	1	1	1.1231091969923	1	0.303888132331849	NaN	NaN	NaN	70	70	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	69	0	1	1	1.06906428235307	1	0.123820364087806	NaN	NaN	NaN	98	1	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	70	1	2	1	1.46030397877003	1	1.17950830676637	1	0.9	2.16873066466178	50	82	1	1	1	1	104	24	17.8
3	38	7	5	5	71	1	2	1	1.46115074604058	1	0.796449022202069	NaN	NaN	NaN	56	93	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	72	0	1	1	2.33035888120248	1	1.00608513117913	NaN	NaN	NaN	71	23	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	73	0	1	1	1.00872997293227	1	0.282291834762873	NaN	NaN	NaN	79	91	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	74	0	1	1	2.69383931428565	1	1.03523257426059	NaN	NaN	NaN	69	94	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	75	0	1	1	0.964083951880821	1	0.582824454311776	1	0.9	1.81912975320665	64	8	1	1	1	1	104	24	17.8
3	38	7	5	5	76	0	1	1	1.20253958496069	1	0.59541927819555	NaN	NaN	NaN	40	31	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	77	1	2	1	1.75618270676678	1	0.0475211216271418	NaN	NaN	NaN	61	21	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	78	0	1	1	1.28769120283068	1	0.413703221229298	NaN	NaN	NaN	64	17	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	79	1	1	0	1.33442090225544	1	0.146417557894893	NaN	NaN	NaN	50	8	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	80	0	1	1	1.22781330809376	1	0.940557855816223	1	0.9	3.267647278195	97	69	1	1	3	1	104	24	17.8
3	38	7	5	5	81	0	2	0	1.93606814153027	0.9	2.18778164529067	NaN	NaN	NaN	87	65	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	82	1	2	1	1.48989863458628	1	0.463898682706713	NaN	NaN	NaN	51	62	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	83	1	2	1	2.43861719380875	0.8	2.19035591295869	NaN	NaN	NaN	69	58	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	84	1	2	1	0.988581449623962	1	0.230733200176473	NaN	NaN	NaN	80	80	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	85	0	1	1	2.57964926032691	0.9	0.67709964192909	1	0.9	0.957542622556503	65	26	1	1	1	1	104	24	17.8
3	38	7	5	5	86	1	2	1	1.5876728902269	0.9	5.26158086616488	NaN	NaN	NaN	99	97	3	1	NaN	NaN	104	24	17.8
3	38	7	5	5	87	1	2	1	2.2652566344088	0.9	0.34348147651508	NaN	NaN	NaN	99	28	3	1	NaN	NaN	104	24	17.8
3	38	7	5	5	88	1	2	1	1.49971834586468	1	0.065127272180689	NaN	NaN	NaN	60	48	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	89	0	2	0	2.19208051127789	0.8	0.281961223883627	NaN	NaN	NaN	48	80	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	90	0	1	1	4.27718610526172	0.9	1.16257684529046	1	0.9	3.08036986784464	61	64	1	1	1	1	104	24	17.8
3	38	7	5	5	91	1	2	1	2.05260354922502	0.9	0.555516592305139	NaN	NaN	NaN	54	14	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	92	1	1	0	2.61684584095674	0.9	0.384841196992056	NaN	NaN	NaN	67	70	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	93	0	1	1	1.45140185263081	0.9	0.138490412029569	NaN	NaN	NaN	81	86	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	94	1	2	1	1.02664405413561	1	0.619424060150777	NaN	NaN	NaN	79	99	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	95	1	2	1	3.01603651410842	0.9	0.14413113383489	1	0.9	1.66887785581457	66	80	1	1	1	1	104	24	17.8
3	38	7	5	5	96	1	2	1	2.10637573816821	0.9	0.319627771428713	NaN	NaN	NaN	96	42	3	1	NaN	NaN	104	24	17.8
3	38	7	5	5	97	1	2	1	1.45656933533719	1	0.160049654135946	NaN	NaN	NaN	53	88	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	98	1	2	1	2.06798294736946	0.9	0.130001936840927	NaN	NaN	NaN	58	82	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	99	0	2	0	3.3896702223803	0.9	0.486853389473254	NaN	NaN	NaN	52	18	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	100	1	2	1	1.1572778409547	1	2.03238499566578	1	0.9	5.28634272162708	88	52	1	1	1	1	104	24	17.8
3	38	7	5	5	101	0	1	1	1.14879803591357	1	0.320079019549667	NaN	NaN	NaN	53	13	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	102	0	1	1	1.2404537896502	1	0.144726878019355	NaN	NaN	NaN	50	25	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	103	1	2	1	1.49435862255741	1	0.316718766918712	NaN	NaN	NaN	56	32	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	104	1	2	1	1.38454558797021	1	0.394695386465173	NaN	NaN	NaN	97	30	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	105	0	2	0	1.73967327801729	1	4.70351499832032	0	0.9	1.82062791543467	40	92	2	0	2	0	104	24	17.8
3	38	7	5	5	106	1	2	1	1.1397719731096	1	0.455557085537293	NaN	NaN	NaN	90	46	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	107	0	1	1	1.15086274285677	1	0.186487642282373	NaN	NaN	NaN	63	67	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	108	0	1	1	1.13323667969889	1	0.169387987616574	NaN	NaN	NaN	55	72	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	109	1	2	1	1.85511828571471	0.8	0.18236930844796	NaN	NaN	NaN	72	65	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	110	1	1	0	1.44497935037653	1	0.748160505261694	0	0.9	1.41714988553758	63	13	2	0	2	0	104	24	17.8
3	38	7	5	5	111	0	1	1	3.01020173516117	0.9	0.211081251127325	NaN	NaN	NaN	67	39	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	112	0	1	1	1.42704272481133	1	0.331677028572813	NaN	NaN	NaN	56	24	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	113	1	1	0	1.46378809022572	0.9	0.302688105441121	NaN	NaN	NaN	65	90	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	114	1	2	1	1.6682166945604	1	0.034327937019043	NaN	NaN	NaN	56	79	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	115	1	2	1	1.37947965997337	1	0.0775101862891461	1	0.9	2.05088463157881	68	80	1	1	1	1	104	24	17.8
3	38	7	5	5	116	0	1	1	1.01632377178175	1	0.265344836090662	NaN	NaN	NaN	69	78	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	117	1	2	1	2.50349966917129	1	0.0000738016806280939	NaN	NaN	NaN	51	85	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	118	1	1	0	1.19771178628907	1	0.655090225563981	NaN	NaN	NaN	93	21	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	119	1	2	1	1.17452290526417	1	0.144998430076157	NaN	NaN	NaN	64	9	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	120	0	1	1	1.05156139831815	1	0.251177506590466	1	0.9	1.4114217535589	47	8	1	1	1	1	104	24	17.8
3	38	7	5	5	121	0	1	1	1.09862621954853	1	0.12844607837178	NaN	NaN	NaN	73	4	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	122	0	1	1	1.01105726032729	1	3.58017353666401	NaN	NaN	NaN	93	39	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	123	1	2	1	1.09834602989868	1	0.271724649624957	NaN	NaN	NaN	56	5	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	124	1	2	1	1.37465107969838	1	0.313392342857696	NaN	NaN	NaN	96	70	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	125	1	1	0	1.19033683609014	1	0.160403611853326	0	0.9	1.1108221533832	47	78	2	0	2	0	104	24	17.8
3	38	7	5	5	126	0	1	1	1.05184748836764	1	1.29944206634173	NaN	NaN	NaN	71	56	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	127	1	2	1	1.08844890543987	1	0.118329708269812	NaN	NaN	NaN	87	88	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	128	0	1	1	1.72664887819446	0.9	1.81107352180334	NaN	NaN	NaN	47	11	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	129	1	1	0	1.23693699248106	0.9	1.63680065882363	NaN	NaN	NaN	77	59	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	130	0	1	1	0.795763196815824	1	1.62884279380705	1	0.9	2.97910311578926	87	63	1	1	1	1	104	24	17.8
3	38	7	5	5	131	1	2	1	1.11818804812101	1	1.23459916992397	NaN	NaN	NaN	92	90	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	132	1	1	0	0.986138619370831	1	1.47602333516079	NaN	NaN	NaN	88	35	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	133	0	1	1	3.33448433082704	0.8	7.76171427368354	NaN	NaN	NaN	71	48	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	134	0	1	1	3.95974652313198	0.8	5.88203636691833	NaN	NaN	NaN	99	26	3	1	NaN	NaN	104	24	17.8
3	38	7	5	5	135	1	1	0	2.48305257425927	0.9	0.424984303936071	0	0.9	6.22929799699159	93	14	3	1	3	1	104	24	17.8
3	38	7	5	5	136	1	1	0	2.10073483909691	1	0.257814234410034	NaN	NaN	NaN	94	7	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	137	1	1	0	1.1692750680224	1	1.34814918496159	NaN	NaN	NaN	66	74	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	138	0	1	1	1.10655083025194	1	2.10403983193282	NaN	NaN	NaN	96	15	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	139	1	2	1	2.1401296421056	1	0.231852099424941	NaN	NaN	NaN	89	73	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	140	1	2	1	1.29870247536492	1	0.208118775763069	1	0.9	4.03945808721801	52	78	1	1	1	1	104	24	17.8
3	38	7	5	5	141	0	1	1	1.37143714285703	1	0.190000384962332	NaN	NaN	NaN	61	4	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	142	1	1	0	1.01170753401238	1	1.05259415939872	NaN	NaN	NaN	57	21	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	143	0	1	1	1.41631684812019	1	0.752767347545159	NaN	NaN	NaN	88	4	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	144	0	1	1	1.61334275807276	1	0.717943705263679	NaN	NaN	NaN	60	72	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	145	0	1	1	0.92101286015095	1	0.213715747368042	1	0.9	2.16350912162852	41	65	1	1	1	1	104	24	17.8
3	38	7	5	5	146	1	2	1	1.35804158796891	1	0.649461308094033	NaN	NaN	NaN	89	15	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	147	0	1	1	0.948628252631534	1	1.24812869491507	NaN	NaN	NaN	91	9	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	148	1	2	1	0.981230327818776	1	0.271377019373176	NaN	NaN	NaN	44	21	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	149	1	2	1	1.38763916108037	1	0.605126403184841	NaN	NaN	NaN	87	47	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	150	0	1	1	1.10410257762051	0.9	0.685544282707269	1	0.9	1.45341061618819	65	13	1	1	1	1	104	24	17.8
3	38	7	5	5	151	1	1	0	1.93230569623956	1	0.615997584785873	NaN	NaN	NaN	44	65	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	152	0	1	1	1.1605522766924	1	0.236260908272016	NaN	NaN	NaN	81	35	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	153	1	2	1	1.92216656559067	1	0.542614192303518	NaN	NaN	NaN	65	60	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	154	1	1	0	1.46592999416243	1	0.328991091730131	NaN	NaN	NaN	59	55	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	155	1	2	1	1.30756989473703	1	0.200827756214494	1	0.9	1.11506758213181	73	76	1	1	1	1	104	24	17.8
3	38	7	5	5	156	0	1	1	1.17729941335638	1	1.01957272180516	NaN	NaN	NaN	45	27	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	157	0	2	0	1.27579215037549	1	0.394385262803553	NaN	NaN	NaN	41	39	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	158	1	2	1	2.55562259566541	1	0.814890679521341	NaN	NaN	NaN	41	49	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	159	1	1	0	1.36140066165281	1	0.860504409023633	NaN	NaN	NaN	79	0	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	160	0	1	1	2.05192098646621	1	0.234928806014068	1	0.9	1.45529021388757	49	61	1	1	1	1	104	24	17.8
3	38	7	5	5	161	0	2	0	1.8673512601501	1	0.145304348870923	NaN	NaN	NaN	58	89	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	162	0	2	0	2.25838035488705	0.9	1.36946636391076	NaN	NaN	NaN	86	67	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	163	1	2	1	1.89912501335602	1	0.752271353559991	NaN	NaN	NaN	91	25	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	164	0	1	1	1.20737237894828	0.9	0.536823933833148	NaN	NaN	NaN	97	38	3	1	NaN	NaN	104	24	17.8
3	38	7	5	5	165	1	2	1	0.994975212029385	1	0.204519985139996	1	0.9	4.53324782874915	82	39	1	1	1	1	104	24	17.8
3	38	7	5	5	166	0	2	0	1.75067468872221	1	0.786195596991092	NaN	NaN	NaN	93	63	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	167	0	1	1	1.57378589473701	0.9	0.240345446438369	NaN	NaN	NaN	90	87	3	1	NaN	NaN	104	24	17.8
3	38	7	5	5	168	1	2	1	0.917523843608433	1	0.21011025280859	NaN	NaN	NaN	41	16	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	169	0	2	0	1.17897307952189	1	0.325004231755884	NaN	NaN	NaN	84	1	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	170	0	2	0	2.35427092330901	0.9	0.205151822377957	0	0.9	2.10717535957519	58	41	2	0	2	0	104	24	17.8
3	38	7	5	5	171	1	2	1	1.04597632764235	1	0.229281864661971	NaN	NaN	NaN	59	25	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	172	1	2	1	2.54036229172853	1	0.887975037594515	NaN	NaN	NaN	61	8	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	173	1	2	1	2.0451996390977	1	0.724041146042509	NaN	NaN	NaN	99	94	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	174	1	1	0	1.23280890827045	1	0.929017043432395	NaN	NaN	NaN	42	94	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	175	0	1	1	1.17584784962419	0.9	1.70651409004859	1	1	1.26938546165366	70	8	1	1	1	1	104	24	17.8
3	38	7	5	5	176	1	1	0	1.7668019159657	0.9	0.273015386464977	NaN	NaN	NaN	70	89	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	177	1	2	1	2.23204625563922	1	0.608133049447133	NaN	NaN	NaN	49	33	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	178	1	1	0	1.64798419566541	0.9	0.191328739851087	NaN	NaN	NaN	43	36	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	179	1	2	1	1.40927977461179	1	0.242575136664527	NaN	NaN	NaN	68	57	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	180	0	1	1	1.09015944661514	0.9	2.19235986766944	1	1	1.6928312060154	59	24	1	1	1	1	104	24	17.8
3	38	7	5	5	181	0	1	1	1.31551008085007	1	3.26178682105274	NaN	NaN	NaN	87	8	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	182	1	1	0	1.34693217726563	1	1.43006795471047	NaN	NaN	NaN	68	24	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	183	0	1	1	0.966022953384891	1	0.488642953738236	NaN	NaN	NaN	53	77	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	184	1	1	0	1.40463570526408	1	0.966040451126901	NaN	NaN	NaN	91	72	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	185	0	1	1	1.08301783175666	1	0.208680312782235	1	0.9	1.02328489942556	76	43	1	1	1	1	104	24	17.8
3	38	7	5	5	186	0	1	1	1.02605208704081	1	0.754531272181339	NaN	NaN	NaN	66	63	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	187	1	1	0	2.13707971446202	1	0.732967197169273	NaN	NaN	NaN	57	4	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	188	0	1	1	0.953749395842533	1	1.18875396090152	NaN	NaN	NaN	86	54	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	189	0	1	1	0.942230306943384	1	1.89031046015043	NaN	NaN	NaN	46	21	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	190	1	1	0	1.92714888102564	1	1.16396781954973	0	1	0.86590271561181	71	79	2	0	2	0	104	24	17.8
3	38	7	5	5	191	1	2	1	1.4941443697473	1	0.668258845113087	NaN	NaN	NaN	93	36	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	192	0	1	1	0.995983236443135	1	0.645931906590704	NaN	NaN	NaN	70	46	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	193	0	1	1	0.940985952057599	1	0.592984812030409	NaN	NaN	NaN	73	78	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	194	0	1	1	0.915632950375948	1	0.368479112605201	NaN	NaN	NaN	70	94	1	1	NaN	NaN	104	24	17.8
3	38	7	5	5	195	0	1	1	0.932554030251777	1	0.848477672181616	1	1	0.721814304111831	41	63	1	1	1	1	104	24	17.8
3	38	7	5	5	196	1	1	0	1.13611104360934	1	0.515970929323885	NaN	NaN	NaN	92	78	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	197	1	1	0	1.22211651127982	1	0.49494560601488	NaN	NaN	NaN	71	88	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	198	1	1	0	0.982256959575534	1	0.440621467669189	NaN	NaN	NaN	96	43	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	199	1	1	0	0.970751266165462	1	0.189411458646646	NaN	NaN	NaN	68	46	2	0	NaN	NaN	104	24	17.8
3	38	7	5	5	200	1	1	0	1.18937888403452	1	0.431684186465645	0	1	1.3516975246348	45	23	2	0	2	0	104	24	17.8
3	39	8	2	2	1	0	2	0	1.31056104569252	0.7	3.30736810201597	NaN	NaN	NaN	43	56	2	0	NaN	NaN	116	18	18.4
3	39	8	2	2	2	0	2	0	1.10205577158486	0.6	1.5074608103987	NaN	NaN	NaN	88	34	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	3	1	2	1	1.09600719714508	0.9	2.24557554931198	NaN	NaN	NaN	56	92	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	4	0	1	1	1.69446338659618	0.5	3.86039524919943	NaN	NaN	NaN	43	55	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	5	0	1	1	1.7000210238959	0.6	7.99295293072828	1	0.8	2.71915594566781	71	36	3	1	1	1	116	18	18.4
3	39	8	2	2	6	0	2	0	1.14939388060629	0.6	6.568620361184	NaN	NaN	NaN	94	18	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	7	0	2	0	2.8908655413863	0.5	1.9842873129146	NaN	NaN	NaN	68	60	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	8	1	2	1	1.39751714704216	0.8	1.2305080548158	NaN	NaN	NaN	91	74	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	9	1	1	0	2.03702190102849	0.6	2.05259865015978	NaN	NaN	NaN	87	10	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	10	1	2	1	1.0080324046623	0.8	2.48955358530293	1	0.8	5.87085240919078	60	22	1	1	1	1	116	18	18.4
3	39	8	2	2	11	1	2	1	1.42306856658724	0.7	1.19151338093434	NaN	NaN	NaN	69	97	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	12	1	2	1	2.39059612951423	0.6	8.09611659295297	NaN	NaN	NaN	97	12	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	13	1	2	1	2.02413450602508	0.5	2.87262349925368	NaN	NaN	NaN	60	21	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	14	1	2	1	1.25749769058821	0.6	1.36086626177348	NaN	NaN	NaN	73	82	4	0	NaN	NaN	116	18	18.4
3	39	8	2	2	15	1	2	1	1.14644556021012	0.6	1.21361889670516	1	0.7	1.64948534246651	64	10	3	1	1	1	116	18	18.4
3	39	8	2	2	16	1	2	1	1.06457725156288	0.8	1.07943715511101	NaN	NaN	NaN	79	90	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	17	1	2	1	1.26177636416942	0.9	1.78849545830963	NaN	NaN	NaN	60	54	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	18	0	1	1	2.74030672974113	0.5	7.03982106140393	NaN	NaN	NaN	88	47	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	19	1	1	0	1.17426725142032	0.7	1.15318828345517	NaN	NaN	NaN	80	37	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	20	0	1	1	3.08254229794802	0.6	3.17602551711389	1	0.7	4.78265709842708	68	26	3	1	1	1	116	18	18.4
3	39	8	2	2	21	1	2	1	1.01650496132715	0.7	1.28916068656145	NaN	NaN	NaN	97	35	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	22	0	2	0	4.05909790111327	0.5	1.84111056201436	NaN	NaN	NaN	88	5	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	23	1	1	0	1.81888485631243	0.6	1.419451816535	NaN	NaN	NaN	69	18	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	24	0	2	0	2.72678520482914	0.6	1.28290790585379	NaN	NaN	NaN	88	10	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	25	1	2	1	1.45103782702354	0.8	2.89800588728394	1	0.6	1.43174937620825	58	61	1	1	1	1	116	18	18.4
3	39	8	2	2	26	1	2	1	2.90113952608881	0.8	2.16988329099149	NaN	NaN	NaN	53	8	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	27	1	1	0	7.13731407124687	0.5	2.21109903653633	NaN	NaN	NaN	62	51	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	28	0	2	0	1.80534705441023	0.5	1.46194763928179	NaN	NaN	NaN	87	55	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	29	0	2	0	1.1456880923899	0.6	0.860904803521407	NaN	NaN	NaN	57	29	2	0	NaN	NaN	116	18	18.4
3	39	8	2	2	30	1	1	0	2.24190034568637	0.5	2.14558275707168	0	0.6	1.80408247684136	95	96	4	0	4	0	116	18	18.4
3	39	8	2	2	31	1	2	1	1.0066577632635	0.8	3.16779866219076	NaN	NaN	NaN	76	61	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	32	1	2	1	1.36063561420378	1	3.34032171774561	NaN	NaN	NaN	82	15	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	33	1	2	1	2.09934391775569	0.7	3.02453102510117	NaN	NaN	NaN	72	50	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	34	0	1	1	3.4054024696954	0.6	1.29367803599052	NaN	NaN	NaN	58	23	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	35	1	2	1	1.09952162716872	0.7	1.16930481909003	1	0.8	3.44125717733004	91	87	3	1	3	1	116	18	18.4
3	39	8	2	2	36	0	2	0	1.39344741708119	0.8	1.33924500859757	NaN	NaN	NaN	71	39	2	0	NaN	NaN	116	18	18.4
3	39	8	2	2	37	1	2	1	3.24199374544442	0.7	1.01662469482653	NaN	NaN	NaN	90	95	4	0	NaN	NaN	116	18	18.4
3	39	8	2	2	38	1	2	1	2.21207735983189	0.5	1.62831214856305	NaN	NaN	NaN	87	72	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	39	1	2	1	1.15752415878269	0.8	1.12863836412907	NaN	NaN	NaN	60	19	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	40	1	2	1	1.84137308351019	0.7	1.61701209513558	1	0.7	1.16103484852829	68	73	1	1	1	1	116	18	18.4
3	39	8	2	2	41	1	2	1	1.78202622582576	0.6	1.29566389999491	NaN	NaN	NaN	49	55	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	42	1	2	1	1.65507076489776	0.7	3.51049559099374	NaN	NaN	NaN	49	7	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	43	1	2	1	15.7481080130648	0.5	1.55414257322445	NaN	NaN	NaN	47	65	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	44	0	2	0	1.04350105828889	0.9	1.57170233382749	NaN	NaN	NaN	46	25	2	0	NaN	NaN	116	18	18.4
3	39	8	2	2	45	0	2	0	1.67575805410634	0.5	3.6505465962091	0	0.7	1.4496673639369	97	30	3	1	3	1	116	18	18.4
3	39	8	2	2	46	0	2	0	1.96181320154501	0.6	1.44404116429359	NaN	NaN	NaN	53	97	2	0	NaN	NaN	116	18	18.4
3	39	8	2	2	47	1	2	1	1.33449427795058	0.6	1.37809784874662	NaN	NaN	NaN	86	15	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	48	0	1	1	3.13926749591446	0.5	1.49427547076266	NaN	NaN	NaN	80	6	3	1	NaN	NaN	116	18	18.4
3	39	8	2	2	49	1	2	1	1.99630266111417	0.8	0.989331970165949	NaN	NaN	NaN	81	99	4	0	NaN	NaN	116	18	18.4
3	39	8	2	2	50	0	1	1	1.41741592493163	0.8	1.12980084493211	1	0.7	1.20717652586973	98	53	3	1	3	1	116	18	18.4
3	39	8	2	2	51	1	2	1	1.93708780013294	0.7	1.55670459122666	NaN	NaN	NaN	70	87	4	0	NaN	NaN	116	18	18.4
3	39	8	2	2	52	1	2	1	1.3381172308993	0.8	0.773858693468355	NaN	NaN	NaN	68	68	1	1	NaN	NaN	116	18	18.4
3	39	8	2	2	53	1	1	0	1.54972797407136	0.5	1.16099189494344	NaN	NaN	NaN	82	81	3	1	NaN	NaN	116	18	18.4
